name,type,address,postcode,telephone,website,area_name,area_code,lon,lat
Abney Court,Nursing homes,"Abney Park, Cheadle",SK8 2PD,3333211922,http://www.careuk.com,Stockport,E0800007,-2.212682,53.399787
Browfield Residential Home Limited,Residential homes,"159-161 Walmersley Road, Bury",BL9 5DE,1617978457,NA,Bury,E0800002,-2.291389,53.602463
Mayfield Care Home,Residential homes,"Beaufort Road, Sale",M33 3WR,1619732371,NA,Trafford,E0800009,-2.315423,53.416629
Queens Park View,Residential homes|Homecare agencies,"102 Park Road, Bolton",BL1 4RQ,1204386186,http://www.intelligentcare.co.uk,Bolton,E0800001,-2.447671,53.5779
Woodbury Short Stay and Shared Lives Scheme,Residential homes|Homecare agencies|Shared lives,"Elmhurst, Whalley Road, Whitefield",M45 8WZ,1612536e3,NA,Bury,E0800002,-2.288653,53.555766
Grange Ave,Nursing homes,"41 Grange Avenue, Levenshulme, Manchester",M19 2FZ,1617699e3,NA,Manchester,E0800003,-2.196478,53.441187
Alness Lodge Limited,Residential homes,"50 Alness Road, Manchester",M16 8HW,1612264313,NA,Manchester,E0800003,-2.254864,53.446768
Broughton House - Home for Ex-Service Men and Women,Nursing homes,"Park Lane, Salford",M7 4JD,1617402737,http://www.broughtonhouse.com,Salford,E0800006,-2.261049,53.51538
Heaton Vale,Residential homes,"Belmont, Basil Street, Stockport",SK4 1QL,7557232278,http://www.citycarepartnership.co.uk,Stockport,E0800007,-2.166612,53.418107
Polefield Nursing Home,Nursing homes,"77 Polefield Road, Manchester",M9 7EN,1617954102,NA,Manchester,E0800003,-2.210085,53.522718
463,Nursing homes,"463-465 Parrswood Road, Didsbury, Manchester",M20 5NE,1614344118,NA,Manchester,E0800003,-2.222852,53.409062
Abbeyfield House,Nursing homes,"114-116 Gatley Road, Gatley",SK8 4AB,1614285434,http://www.caritasservices.com,Stockport,E0800007,-2.232722,53.392702
Castlerea House,Residential homes,"18 Hope Street, Higher Broughton, Salford",M7 2ES,1612780181,NA,Salford,E0800006,-2.264886,53.506349
Kingarth,Nursing homes|Homecare agencies,"17 New Road, Radcliffe, Manchester",M26 1LS,1617258008,http://www.consensussupport.com/accommodation/kingarth,Bury,E0800002,-2.319983,53.556882
New Lane,Residential homes,"2-4 New Lane, Breightmet, Bolton",BL2 5BN,1204337830,NA,Bolton,E0800001,-2.39586,53.590242
Mere Hall View,Residential homes,"7 Merehall Street, Bolton",BL1 2QT,1204337098,NA,Bolton,E0800001,-2.43902,53.587143
Bradmere Residential Care Home,Residential homes,"14-18 Franklin Street, Patricroft, Eccles",M30 0QZ,1617878631,http://www.bradmereandmerrymeetcare.co.uk,Salford,E0800006,-2.353569,53.484277
Merrymeet Residential Care Home,Residential homes,"5 & 7 Tootal Grove, Salford",M6 8DN,1617375606,http://www.bradmereandmerrymeetcare.co.uk,Salford,E0800006,-2.312719,53.48476
Ecclesholme,Residential homes,"Vicars Street, Eccles, Manchester",M30 0DG,1617889517,http://www.rmbi.org.uk,Salford,E0800006,-2.333458,53.48714
Wellesley House,Residential homes,"10 Wellington Road, Bury",BL9 9BG,1617616932,NA,Bury,E0800002,-2.297254,53.585505
Apsley House,Residential homes,"103 Queens Park Road, Heywood",OL10 4JR,1706360309,NA,Rochdale,E0800005,-2.217268,53.596778
Mornington House,Residential homes,"10 Ashfield Lane, Milnrow, Rochdale",OL16 4EW,1706633777,NA,Rochdale,E0800005,-2.112425,53.60343
St. Euphrasia's Care Home,Residential homes,"116 Chain Road, Blackley, Manchester",M9 6GN,1616532010,NA,Manchester,E0800003,-2.216555,53.537232
Spurr House Short Stay Service,Residential homes,"243 Pole Lane, Bury",BL9 8QL,1612536767,NA,Bury,E0800002,-2.27189,53.559338
Elmhurst Short Stay Service,Residential homes,"Whalley Road, Whitefield, Manchester",M45 8WZ,1612536833,NA,Bury,E0800002,-2.288653,53.555766
Langfield Nursing and Residential Home,Nursing homes,"Wood Street, Middleton, Manchester",M24 5QH,1616535319,NA,Rochdale,E0800005,-2.214547,53.557872
Blackley Premier Care,Residential homes,"70 Hill Lane, Blackley, Manchester",M9 6PF,1617408552,http://www.blackleypremiercare.org,Manchester,E0800003,-2.215368,53.526439
Sunrise of Hale Barns,Residential homes,"295 Hale Road, Hale Barns, Altrincham",WA15 8SN,1619809500,http://www.sunrise-care.co.uk,Trafford,E0800009,-2.316703,53.37249
Four Oaks Care Home,Nursing homes,"28 Wood Lane, Partington, Manchester",M31 4LX,1613593983,NA,Trafford,E0800009,-2.432407,53.415534
Homeleigh,Residential homes,"Middleton Road, Crumpsall, Manchester",M8 4JX,1617407313,http://www.regard.co.uk,Manchester,E0800003,-2.248393,53.519561
Fern Bank Therapeutic Community Ltd,Residential homes,"91-95 Queens Road, Oldham",OL8 2BA,1616264079,NA,Oldham,E0800004,-2.100384,53.534689
Cuerden Developments Limited - Appleby Court,Nursing homes,"Appleby Court, Ellesmere Road, Wigan",WN5 9LA,1942215e3,http://www.cuerden.com,Wigan,E08000010,-2.66651,53.536393
Cuerden Developments Limited - Berkeley House,Nursing homes,"Berkeley House, Ellesmere Road, Wigan",WN5 9LA,1942737372,http://www.cuerden.com,Wigan,E08000010,-2.66651,53.536393
Cuerden Developments Limited - Alexandra Court,Nursing homes,"Alexandra Court, Howard Street, Wigan",WN5 8BH,1942215555,http://www.cuerden.com,Wigan,E08000010,-2.678991,53.534654
Cuerden Developments Limited - Alexandra Grange,Nursing homes,"Alexandra Grange, Howard Street, Wigan",WN5 8BH,1942215222,http://www.cuerden.com,Wigan,E08000010,-2.678991,53.534654
Beenstock Home,Nursing homes|Homecare agencies,"19-21 Northumberland Street, Salford",M7 4RP,NA,NA,Salford,E0800006,-2.259742,53.508356
EAM House,Nursing homes,"Manchester Road, Partington, Manchester",M31 4DJ,1617778511,http://www.eamcaregroup.co.uk,Trafford,E0800009,-2.421986,53.420801
Hollybank Care Home,Nursing homes|Residential homes,"211a Bolton Road, Radcliffe, Manchester",M26 3GN,1617249400,http://www.oak-lodge.com,Bury,E0800002,-2.340031,53.562624
Yew Tree Manor Nursing and Residential Care Home,Nursing homes,"Yew Tree Lane, Northern Moor, Manchester",M23 0EA,1619452083,NA,Manchester,E0800003,-2.273115,53.412086
Greave Project,Residential homes,"Greave House, Greave Avenue, Rochdale",OL11 5EQ,1706658559,NA,Rochdale,E0800005,-2.186284,53.618851
Rowsley House,Residential homes,"3 Rowsley Avenue, Didsbury, Manchester",M20 2XD,1614344183,http://www.standwalk.com,Manchester,E0800003,-2.2531,53.423582
EAM Lodge (Trafford),Nursing homes,"46 Manchester Road, Partington, Manchester",M31 4DJ,1617778511,http://www.eamcaregroup.co.uk,Trafford,E0800009,-2.421986,53.420801
Roselands Residential Home Limited,Residential homes,"Perth Street, Heyside Royton, Oldham",OL2 6LY,1706881720,http://www.dignitycaregroup.co.uk,Oldham,E0800004,-2.102856,53.564861
Coppull Lane Respite Services,Nursing homes,"Flat 1, 3 Coppull Lane, Wigan",WN1 2LQ,1942705970,NA,Wigan,E08000010,-2.626259,53.554093
Woodland Care Home,Residential homes,"69 Queens Road, Oldham",OL8 2BA,1616249344,NA,Oldham,E0800004,-2.100384,53.534689
Sunrise of Bramhall,Nursing homes,"1 Dairyground Road, Bramhall, Stockport",SK7 2HW,1618209656,NA,Stockport,E0800007,-2.158733,53.363036
Ferrol Lodge,Residential homes,"49 Northenden Road, Sale",M33 2DL,1619624056,NA,Trafford,E0800009,-2.313983,53.423392
Mount View House,Residential homes,"Mount View House, Pot House Lane, Wardle, Rochdale",OL12 9PP,1706350916,http://www.craegmoor.co.uk,Rochdale,E0800005,-2.152527,53.643797
Lowry House,Residential homes,"Pudding Lane, Hyde",SK14 3HZ,1132391507,http://www.casbehaviouralhealth.com,Tameside,E0800008,-2.036884,53.452167
Flixton Manor,Nursing homes,"2-8 Delamere Road, Urmston, Manchester",M41 5QL,1617467175,http://www.flixtonmanor.com,Trafford,E0800009,-2.378333,53.449209
Millbrook Care Centre,Residential homes,"Huddersfield Road, Millbrook, Stalybridge",SK15 3ET,1613042600,http://www.meridiancare.co.uk/millbrook,Tameside,E0800008,-2.032021,53.493417
New Willow House,Residential homes,"167 Hunt Lane, Chadderton, Oldham",OL9 9JJ,1617705092,http://www.miocare.co.uk,Oldham,E0800004,-2.14974,53.544731
Timperley Care Home,Nursing homes,"53d Mainwood Road, Timperley, Altrincham",WA15 7JW,1619808001,NA,Trafford,E0800009,-2.312943,53.392375
Riverside,Nursing homes,"Broomstairs Bridge, Manchester Road, Hyde",SK14 2DE,1613660600,http://www.careuk.com/care-homes/riverside-hyde,Tameside,E0800008,-2.094698,53.45485
The Chanters,Residential homes,"Tyldesley Old Road, Atherton, Manchester",M46 9AF,1942884500,NA,Wigan,E08000010,-2.481178,53.520181
Regency Care Centre,Nursing homes,"140 Lilly Hill, Whitefield, Bury",M45 7SG,1617961811,http://www.fshc.co.uk,Bury,E0800002,-2.298445,53.557279
Barton Brook Care Home,Nursing homes,"201 Trafford Road, Eccles, Manchester",M30 0GP,1617878437,NA,Salford,E0800006,-2.351366,53.47845
Laurel Court (Didsbury),Nursing homes,"1a Candleford Road, Didsbury",M20 3JH,1614462844,NA,Manchester,E0800003,-2.231975,53.432343
Ringway Mews Care Home,Nursing homes,"5 Stancliffe Road, Manchester",M22 4RY,1614914887,NA,Manchester,E0800003,-2.253655,53.390538
Half Acre Care Home,Residential homes,"Higher Ainsworth Road, Radcliffe, Manchester",M26 4JH,1617259876,NA,Bury,E0800002,-2.340828,53.577254
Heywood Court Care Home,Residential homes,"Green Lane, Heywood, Rochdale",OL10 1NQ,1706541184,NA,Rochdale,E0800005,-2.208004,53.593397
Holly Court Care Home,Residential homes,"8 Priory Grove, Off Lower Broughton Road, Salford",M7 2HT,1617080174,NA,Salford,E0800006,-2.267579,53.503008
Hulton Care Centre,Nursing homes,"Clarkes Brow, Middleton, Manchester",M24 6BW,1616546693,NA,Rochdale,E0800005,-2.194195,53.553889
Laburnum Court Care Home,Nursing homes,"8 Priory Grove, Off Lower Broughton Road, Salford",M7 2HT,1617080171,NA,Salford,E0800006,-2.267579,53.503008
Appleton Lodge,Residential homes,"Lingard Lane, Bredbury, Stockport, Manchester",SK6 2QT,1614306479,http://www.hc-one.co.uk/homes/appleton-lodge,Stockport,E0800007,-2.124079,53.429313
Appleton Manor,Nursing homes,"Lingard Lane, Bredbury, Stockport, Manchester",SK6 2QT,1614067261,http://www.hc-one.co.uk/homes/appleton-manor,Stockport,E0800007,-2.124079,53.429313
Ashton View Nursing Home,Nursing homes,"Wigan Road, Aston-in-Makerfield, Wigan",WN4 9BJ,1942722988,http://www.hc-one.co.uk/homes/ashton-view,Wigan,E08000010,-2.638749,53.4894
Avalon Park Nursing Home,Nursing homes,"Dove Street, Salem, Oldham",OL4 5HG,1616335500,http://www.hc-one.co.uk/homes/avalon-park,Oldham,E0800004,-2.084818,53.536966
Averill House,Nursing homes,"Averill Street, Newton Heath, Manchester",M40 1PF,161688,http://www.hc-one.co.uk/homes/averill-house,Manchester,E0800003,-2.171983,53.499778
Brookdale View,Nursing homes,"Averill Street, Newton Heath, Manchester",M40 1PF,1616887600,http://www.hc-one.co.uk/homes/brookdale-view,Manchester,E0800003,-2.171983,53.499778
Carrington Court,Nursing homes,"190 Darby Lane, Hindley, Wigan",WN2 3DU,1942526220,http://www.hc-one.co.uk/homes/carrington-court,Wigan,E08000010,-2.584035,53.536241
Chorlton Place Nursing Home,Nursing homes,"290 Wilbraham Road, Manchester",M16 8LT,1618820102,http://www.hc-one.co.uk/homes/chorlton-place,Manchester,E0800003,-2.255327,53.443666
Four Seasons,Nursing homes,"Breightmet Fold Lane, Bolton",BL2 6PP,1204392005,http://www.hc-one.co.uk/homes/four-seasons,Bolton,E0800001,-2.382316,53.582459
Guide Lane Nursing Home,Nursing homes,"232 Guide Lane, Audenshaw, Manchester",M34 5HA,161335989,http://www.hc-one.co.uk/homes/guide-lane,Tameside,E0800008,-2.11393,53.472145
Kings Park Nursing Home,Nursing homes,"Kings Road, Hurst Cross, Ashton Under Lyne",OL6 8EZ,1613434733,http://www.hc-one.co.uk/homes/kings-park,Tameside,E0800008,-2.081998,53.498956
Meadow Bank House,Nursing homes,"Green Lane, Great Lever, Bolton",BL3 2EF,1204366258,http://www.hc-one.co.uk/homes/meadowbank-house,Bolton,E0800001,-2.42598,53.559589
Newlands Nursing & Residential Home,Nursing homes,"122 Heaton Moor Road, Heaton Moor, Stockport",SK4 4JY,1614322236,http://www.hc-one.co.uk/homes/newlands,Stockport,E0800007,-2.1853,53.421765
Oakland (Rochdale),Residential homes,"Bury Road, Rochdale",OL11 5EU,1706642448,http://www.hc-one.co.uk/homes/oakland,Rochdale,E0800005,-2.180124,53.613576
Pendleton Court Care Home,Nursing homes,"22 Chaplin Close, Chaseley Road, Salford",M6 8FW,1617439798,http://www.hc-one.co.uk/homes/pendleton-court,Salford,E0800006,-2.299728,53.49326
Richmond House,Nursing homes,"Mitchell Street, Leigh",WN7 4UH,1942682772,http://www.hc-one.co.uk/homes/richmond-house/,Wigan,E08000010,-2.546352,53.495776
Rose Court Nursing and Residential Home,Nursing homes,"44-48 Water Street, Radcliffe",M26 4DF,1617249040,http://www.hc-one.co.uk/homes/rose-court/,Bury,E0800002,-2.331297,53.563922
Rosebridge Court,Nursing homes,"191 Darby Lane, Hindley, Wigan",WN2 3DU,1942526240,http://www.hc-one.co.uk/homes/rosebridge/,Wigan,E08000010,-2.584035,53.536241
Westleigh Lodge,Nursing homes,"Nel Pan Lane, Leigh, Wigan",WN7 5JT,1942262521,http://www.hc-one.co.uk/homes/westleigh-lodge/,Wigan,E08000010,-2.532329,53.511108
Worsley Lodge,Residential homes,"119 Worsley Road, Worsley, Manchester",M28 2WG,1617940706,http://www.hc-one.co.uk/homes/worsley-lodge/,Salford,E0800006,-2.368038,53.501896
Next Steps,Nursing homes,"32 Kingscliffe Street, Moston, Manchester",M9 4PG,7515952199,NA,Manchester,E0800003,-2.204402,53.510755
The Mews,Nursing homes,"Fenton Street, Rochdale",OL11 3TH,1423859859,NA,Rochdale,E0800005,-2.161524,53.607517
Briarmede Care Home,Residential homes,"426-428 Rochdale Road, Middleton, Manchester",M24 2QW,1616532247,NA,Rochdale,E0800005,-2.180801,53.566881
Meavy View Retirement Home,Residential homes,"146 Milkstone Road, Rochdale",OL11 1NX,1706861876,NA,Rochdale,E0800005,-2.152785,53.606997
Handsale Limited - Treelands Care Home,Nursing homes|Diagnosis/screening,"Westerhill Road, Fitton Hill, Oldham",OL8 2QH,NA,NA,Oldham,E0800004,-2.105521,53.519719
Wigan Respite Service,Residential homes,"310 Ince Green Lane, Ince, Wigan",WN3 4QP,1942236823,http://www.lifeways.co.uk,Wigan,E08000010,-2.616385,53.536357
Acacia Lodge Care Home,Residential homes,"90a Broadway, New Moston, Manchester",M40 3WQ,1616881890,http://www.averyhealthcare.co.uk/care-homes/manchester-greater/manchester/acacia-lodge,Manchester,E0800003,-2.169681,53.516149
Russley Lodge,Residential homes,"276 Wilbraham Road, Manchester",M16 8WP,1618812989,NA,Manchester,E0800003,-2.2534,53.443697
Parkview Care Home,Residential homes,"56 Clayton Hall Road, Clayton, Manchester",M11 4WH,1612207145,NA,Manchester,E0800003,-2.179438,53.483785
Cliffemount Community Care,Residential homes,"411 Hale Road, Hale Barns, Altrincham",WA15 8XU,NA,NA,Trafford,E0800009,-2.299064,53.364742
Ashlands manor Care Centre,Nursing homes|Residential homes,"2 Ashlands, Sale",M33 5PD,1619050760,http://www.newcarehomes.com,Trafford,E0800009,-2.331857,53.424863
Lightbowne Hall,Residential homes,"262 Lightbowne Road, Moston, Manchester",M40 5HQ,NA,http://www.anchor.org.uk,Manchester,E0800003,-2.18851,53.511177000000004
Abbeydale Nursing Home,Nursing homes,"10-12 The Polygon, Wellington Road, Eccles",M30 0DS,1617072501,NA,Salford,E0800006,-2.332959,53.486952
Greenlands Residential Home,Residential homes,"44-46 Green Lane, Bolton",BL3 2EF,1204531691,NA,Bolton,E0800001,-2.42598,53.559589
Hatton Grange,Residential homes,"Oldham Street, Hyde",SK14 1LN,1613684484,http://www.anchor.org.uk,Tameside,E0800008,-2.079855,53.449845
St Marys Nursing Home,Nursing homes,"St Marys Road, Moston, Manchester",M40 0BL,1617111920,NA,Manchester,E0800003,-2.183304,53.510232
Oaklands House,Residential homes|Homecare agencies|Supported living,"119 Rochdale Road, Milnrow, Rochdale",OL16 4DU,1706750790,NA,Rochdale,E0800005,-2.118604,53.613527
Sunrise of Hale Barns,Residential homes,"295 Hale Road, Hale Barns, Altrincham",WA15 8SN,1619809500,http://www.sunrise.care.co.uk,Trafford,E0800009,-2.316703,53.37249
Oldfield Bank Residential Care Home,Residential homes,"5 Highgate Road, Altrincham",WA14 4QZ,1619280658,NA,Trafford,E0800009,-2.364967,53.388317
Belong Morris Feinmann,Nursing homes,"178 Palatine Road, Manchester",M20 2UW,1618504030,NA,Manchester,E0800003,-2.243796,53.420398
Downshaw Lodge,Nursing homes,"Downshaw Road, Ashton Under Lyne",OL7 9QL,1613307059,NA,Tameside,E0800008,-2.101727,53.503427
Hillbrook Grange,Residential homes,"Ack Lane East, Bramhall, Stockport",SK7 2BY,1614397377,NA,Stockport,E0800007,-2.167194,53.359384
Nazareth House - Manchester,Nursing homes,"Scholes Lane, Prestwich, Manchester",M25 0NU,1617732111,NA,Bury,E0800002,-2.267044,53.52575
3L Care - Atherton,Nursing homes,"Bee Fold Lane, Atherton, Manchester",M46 0BL,1942870254,NA,Wigan,E08000010,-2.499294,53.52034
Elizabeth House,Residential homes,"147-155 Walshaw Road, Bury",BL8 1NH,1612047082,http://www.elizabethhousecarehomebury.co.uk,Bury,E0800002,-2.317986,53.598476
Moorfields Care Home,Residential homes,"388 Tottington Road, Bury",BL8 1TU,1612047083,NA,Bury,E0800002,-2.324611,53.605262
Millfield Care Home,Nursing homes,"Bury New Road, Heywood",OL10 4RQ,1706621222,NA,Rochdale,E0800005,-2.239688,53.593733
Next Steps - The Elms,Residential homes,"72 Wigan Road, Bolton",BL3 5PZ,7515952199,NA,Bolton,E0800001,-2.45326,53.570895
Polonia Residential Home,Residential homes,"17 Demesne Road, Manchester",M16 8HG,1612320719,http://www.poloniahome.com,Manchester,E0800003,-2.25584,53.448869
Chamber Mount,Residential homes,"197 Chamber Road, Oldham",OL8 4DJ,1616653185,NA,Oldham,E0800004,-2.125681,53.528275
Heathcotes (Salford),Residential homes,"9 Cromwell Road, Eccles, Manchester",M30 0QT,1617070768,NA,Salford,E0800006,-2.349077,53.484174
Chorley House,Residential homes,"208 Chorley New Road, Bolton",BL1 5AA,7952960860,http://www.rainbowpersonnel.co.uk,Bolton,E0800001,-2.462693,53.580171
Hourigan House Residential Care Home,Residential homes,"Myrtle Avenue, Leigh",WN7 5QU,1942672922,http://www.minstercaregroup.co.uk,Wigan,E08000010,-2.524036,53.508657
Ancliffe Residential Care Home,Residential homes,"Warrington Road, Goose Green, Wigan",WN3 6QA,NA,http://www.minstercaregroup.co.uk,Wigan,E08000010,-2.654438,53.528472
Garswood House Residential Care Home,Nursing homes|Residential homes,"Garswood House, Wentworth Road, Ashton In Makerfield, Wigan",WN4 9TZ,2084227365,http://www.minstercaregroup.co.uk,Wigan,E08000010,-2.650334,53.493916
Golborne House Residential Care Home,Residential homes,"Derby Road, Golborne, Warrington",WA3 3JL,2084227365,http://www.minstercaregroup.co.uk,Wigan,E08000010,-2.588138,53.475191
Greenacres Residential Care Home,Residential homes,"Green Lane, Standish, Wigan",WN6 0TS,NA,http://www.minstercaregroup.co.uk,Wigan,E08000010,-2.666076,53.584631
The Fountains Nursing Home,Nursing homes,"Victoria Park, Swinton Hall Road, Swinton, Manchester",M27 4DZ,1617945814,http://www.thefountains.care,Salford,E0800006,-2.325854,53.509632
Serendipity Home,Nursing homes,"Greenfield Avenue, Urmston, Manchester",M41 0XN,1617473738,NA,Trafford,E0800009,-2.351358,53.450235
Bedford Care Home,Nursing homes,"Battersby Street, Leigh",WN7 2AH,1942262202,NA,Wigan,E08000010,-2.504373,53.494639
Burrswood Care Home,Nursing homes,"Newton Street, Bury",BL9 5HB,1617617526,NA,Bury,E0800002,-2.293552,53.609628
Gorton Parks Care Home,Nursing homes,"121 Taylor Street, Manchester",M18 8DF,1612209243,NA,Manchester,E0800003,-2.180174,53.465466
Eachstep Blackley,Nursing homes|Homecare agencies,"198 Charlestown Road, Blackley, Manchester",M9 7ED,1617956641,http://www.each-step.co.uk,Manchester,E0800003,-2.186902,53.52264
Lakelands Residential Care Home,Residential homes,"Grizedale Drive, Ince, Wigan",WN2 2LX,NA,http://www.minstercaregroup.co.uk,Wigan,E08000010,-2.599025,53.543162
Lyndhurst Residential Care Home,Residential homes,"College Street, Leigh",WN7 2RF,NA,http://www.minstercaregroup.co.uk,Wigan,E08000010,-2.509817,53.496045
Thorley House Residential Care Home,Residential homes,"Hazelmere Gardens, Hindley, Wigan",WN2 3QD,2084227365,http://www.minstercaregroup.co.uk,Wigan,E08000010,-2.567589,53.530552
Highgrove,Residential homes,"Broad Oak Lane, Bury",BL9 7NL,7809195902,NA,Bury,E0800002,-2.26805,53.599012
Cornish Close,Residential homes|Homecare agencies|Supported living,"1 Cornish Close, Off Staithes Road, Manchester",M22 0GJ,1614363848,http://www.potens-uk.com,Manchester,E0800003,-2.257769,53.369568
Claremont Care Home,Residential homes,"254-256 Washway Road, Sale",M33 4RZ,1619737130,NA,Trafford,E0800009,-2.335899,53.416537
Mill View Care Home,Nursing homes,"Bridgeman Street, Bolton",BL3 6SA,1204391211,NA,Bolton,E0800001,-2.434569,53.568517
Radcliffe House,Nursing homes,"26 Eastfields, Radcliffe, Manchester",M26 4QE,7869296256,NA,Bury,E0800002,-2.341458,53.571123
Next Steps Mental Health Levensulme,Nursing homes,"1055 Stockport Road, Manchester",M19 2TF,7515925199,NA,Manchester,E0800003,-2.186308,53.438868
Ashwood Residential Care Home,Residential homes,"1 Liverpool Road, Ashton In Makerfield, Wigan",WN4 9LH,1942722553,NA,Wigan,E08000010,-2.640327,53.486051
Oakdene Care Home,Nursing homes,"32-34 Stamford Road, Lees, Oldham",OL4 3LH,1616244594,NA,Oldham,E0800004,-2.067808,53.54326
Meade Close,Residential homes,"1-2 Meade Close, Urmston, Manchester",M41 5BL,1617468313,http://www.salutemhealthcareltd.com,Trafford,E0800009,-2.362477,53.447434
10 Spennithorne Road,Residential homes,"10 Spennithorne Road, Urmston, Manchester",M41 5BU,1617486414,NA,Trafford,E0800009,-2.365264,53.447614
Auden House Residential Home,Residential homes,"473 Audenshaw Road, Audenshaw, Manchester",M34 5PS,1613012424,http://www.audenhouse.com,Tameside,E0800008,-2.140224,53.473762
44 Glen Avenue,Residential homes,"44 Glen Avenue, Bolton",BL3 5QY,7538613409,NA,Bolton,E0800001,-2.460644,53.56817
Shannon Court Care Centre,Nursing homes,"112-114 Radcliffe Road, Bolton",BL2 1NY,1204396641,http://www.shannoncourt.co.uk,Bolton,E0800001,-2.410975,53.573627
Longwood Lodge Care Home,Residential homes,"61-63 Queens Road, Oldham",OL8 2BA,1616275868,NA,Oldham,E0800004,-2.100384,53.534689
Bamford Grange Care Home,Nursing homes,"239 Adswood Road, Shaw Heath, Stockport",SK3 8PA,1614778496,http://www.fshc.co.uk,Stockport,E0800007,-2.169126,53.391911
Hilltop Hall Nursing Home,Nursing homes,"Dodge Hill, Heaton Norris, Stockport",SK4 1RD,1614803634,http://www.harbourhealthcare.co.uk,Stockport,E0800007,-2.16061,53.41443
Hilltop Court Nursing Home,Nursing homes,"Dodge Hill, Heaton Norris, Stockport",SK4 1RD,1614804844,http://www.harbourhealthcare.co.uk,Stockport,E0800007,-2.16061,53.41443
Zeno Limited,Residential homes,"Newall Green Farm, 2 Newall Road, Manchester",M23 2TX,1617060360,http://www.zenoltd.co.uk,Manchester,E0800003,-2.290287,53.382157
The Crescent,Residential homes,"50 The Crescent, Davenport, Stockport",SK3 8SN,1612172300,http://www.engagesupport.co.uk,Stockport,E0800007,-2.149698,53.38764
Creative Support - Trafford Respite Service,Residential homes,"10 Shawe Road, Flixton, Trafford",M41 5DL,1617483562,http://www.creativesupport.co.uk,Trafford,E0800009,-2.371364,53.44782
Arden Court,Nursing homes,"76 Half Edge Lane, Eccles, Manchester",M30 9BA,1617079330,http://www.bloomcare.co.uk,Salford,E0800006,-2.33153,53.489176
Northenden House,Nursing homes,"448 Northenden Road, Sale",M33 2RB,1619626660,NA,Trafford,E0800009,-2.289269,53.415913
Choices for Living Well (Killelea),Residential homes|Homecare agencies|Rehabilitation (illness/injury),"Brandlesholme Road, Bury",BL8 1JJ,1612535900,NA,Bury,E0800002,-2.31831,53.613708
Urmston Manor,Residential homes,"61-63, Church Road, Urmston, Manchester",M41 9EJ,7429340652,NA,Trafford,E0800009,-2.358775,53.445818
Springfield Park Nursing Home,Nursing homes,"Springfield Park, Bolton Road, Rochdale",OL11 4RE,1706646333,http://www.selecthealthcaregroup.com,Rochdale,E0800005,-2.194836,53.604681
Heathcotes Wolsey House,Residential homes,"9a Cromwell Road, Eccles, Manchester",M30 0QT,1617079607,http://www.heathcotes.net,Salford,E0800006,-2.349077,53.484174
Brookfield Nursing Home,Nursing homes,"71 Crofts Bank Road, Urmston, Manchester",M41 0UB,1617475365,http://www.brookfieldnursinghome.com,Trafford,E0800009,-2.354257,53.451126
7 Fairmile Drive,Residential homes,"7 Fairmile Drive, Manchester",M20 5WS,7810523438,NA,Manchester,E0800003,-2.222014,53.40403
Sonning Drive,Residential homes,"12 Sonning Drive, Bolton",BL3 3RA,7869296256,http://www.nestlingscare.com,Bolton,E0800001,-2.468132,53.557085
Treetops Nursing Home,Nursing homes,"Carthage Street, Oldham",OL8 1LL,1616286811,http://www.treetopsnursinghome.co.uk,Oldham,E0800004,-2.110652,53.532271
92 Carlton Road,Residential homes,"92 Carlton Road, Whalley Range, Manchester",M16 8BE,1612493349,http://www.promisingfutures.care,Manchester,E0800003,-2.263656,53.451522
Franklin House Limited,Residential homes,"Franklin House, Franklin Street, Oldham",OL1 2DP,1616787870,http://franklinhouseoldham.co.uk,Oldham,E0800004,-2.117513,53.547374
Lakeview,Nursing homes,"121 Ena Crescent, Leigh",WN7 5ET,1709565700,http://www.exemplarhc.com,Wigan,E08000010,-2.538136,53.505179
Bluebell Court Care Home,Nursing homes,"Wellington Street West, Salford",M7 2FH,1617088604,http://www.unityhomes.co.uk,Salford,E0800006,-2.263602,53.503565
Elm Tree House,Residential homes,"Meadow View, Rochdale",OL12 7PB,1706868176,NA,Rochdale,E0800005,-2.191375,53.624623
Daisy House,Residential homes,"1139 Hyde Road, Manchester",M18 7LN,1613204915,NA,Manchester,E0800003,-2.154193,53.457925
The Bungalow,Residential homes,"54-56, Mossfield Road, Farnworth, Bolton",BL4 0AB,1204794172,NA,Bolton,E0800001,-2.410383,53.548372
Alexandra Lodge Care Centre,Nursing homes,"355-357 Wilbraham Road, Chorlton, Manchester",M16 8NP,1618605400,NA,Manchester,E0800003,-2.252735,53.443141
Springvale Resource Centre,Residential homes,"42 Springvale, Middleton, Manchester",M24 2HB,1616433142,NA,Rochdale,E0800005,-2.187946,53.550457
High Peak Lodge Residential & Nursing Home,Nursing homes,"Bedford Square, Leigh",WN7 2AA,1942262021,NA,Wigan,E08000010,-2.505267,53.495004
Crawford Street,Residential homes,"7 Crawford Street, Bolton",BL2 1JG,1204398122,http://www.boltoncares.org.uk,Bolton,E0800001,-2.416292,53.576872
Silverdene Residential Home,Residential homes,"709-711 Moston Lane, Moston, Manchester",M40 5QD,1612205840,http://www.vetacare.co.uk,Manchester,E0800003,-2.18494,53.518939
