PublicationDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,ElectionDate,TypeofElection,ElectedBodyURI,ElectedBodyLabel,ElectoralAreaURI,ElectoralAreaLabel,CandidateSurname,CandidateForenames,CommonlyUsedSurname,CommonlyUsedForenames,PoliticalPartyURI,PoliticalPartyLabel,CandidatesDescription,VotesWon,Elected,VotesCast,EligibleElectorate,BallotsRejectedOfficialMark,BallotsRejectedMultipleVote,BallotsRejectedIdentification,BallotsRejectedInPart,BallotsRejectedUnmarked,PercentageTurnout,InfoURL,ReturningOfficer,ElectoralDept,ContactEmail,ContactTel
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2018-05-03,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000839,Village,CAREY,Thomas John Patrick,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,1331,ELECTED,3267,7929,NA,NA,NA,NA,NA,41.2,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2018-05-03,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000839,Village,FISHWICK,Tony,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,1003,NOT ELECTED,3267,7929,NA,NA,NA,NA,NA,41.2,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2018-05-03,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000839,Village,O'BRIEN,Tony,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,742,NOT ELECTED,3267,7929,NA,NA,NA,NA,NA,41.2,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2018-05-03,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000839,Village,O'NEILL,Angela Marie,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Independence Party,NA,106,NOT ELECTED,3267,7929,NA,NA,NA,NA,NA,41.2,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2018-05-03,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000839,Village,WESTBROOK,Matthew John,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,73,NOT ELECTED,3267,7929,NA,NA,NA,NA,NA,41.2,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000819,Altrincham,CARTER,Gerard,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,313,NOT ELECTED,3898,8867,0,1,2,0,17,44,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000819,Altrincham,MARTIN,David Harold,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,128,NOT ELECTED,3898,8867,0,1,2,0,17,44,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000819,Altrincham,STONE,Angela Kay,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,1057,NOT ELECTED,3898,8867,0,1,2,0,17,44,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000819,Altrincham,WELTON,Michael John,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,2377,ELECTED,3898,8867,0,1,2,0,17,44,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000820,Ashton upon Mersey,ELLIOT,Richard Martin,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,247,NOT ELECTED,3588,7500,0,0,0,0,8,47.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000820,Ashton upon Mersey,HARTLEY,Benjamin,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,1535,ELECTED,3588,7500,0,0,0,0,8,47.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000820,Ashton upon Mersey,JOHNSON,Brian William,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Independence Party,NA,127,NOT ELECTED,3588,7500,0,0,0,0,8,47.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000820,Ashton upon Mersey,ROBERTSON-BROWN,Caroline Louise,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,273,NOT ELECTED,3588,7500,0,0,0,0,8,47.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000820,Ashton upon Mersey,WHETTON,Michael Peter,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,1398,NOT ELECTED,3588,7500,0,0,0,0,8,47.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000821,Bowdon,CHURCHILL,Claire Helen,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,1727,ELECTED,2929,7242,0,4,0,0,27,40.4,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000821,Bowdon,HAGUE,Thomas,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,351,NOT ELECTED,2929,7242,0,4,0,0,27,40.4,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000821,Bowdon,LEFTWICH,Deborah Jean,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,411,NOT ELECTED,2929,7242,0,4,0,0,27,40.4,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000821,Bowdon,TOLHURST-CLEAVER,Ludovic Edmeades Robert,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,411,NOT ELECTED,2929,7242,0,4,0,0,27,40.4,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000822,Broadheath,CARR,Serena,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,1904,ELECTED,4048,9960,0,5,0,0,12,40.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000822,Broadheath,FARNDON,Stephen John,NA,NA,NA,Independent,NA,87,NOT ELECTED,4048,9960,0,5,0,0,12,40.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000822,Broadheath,GRESTY,Daniel Kenneth,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,346,NOT ELECTED,4048,9960,0,5,0,0,12,40.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000822,Broadheath,MARRITT,Christopher Paul,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,219,NOT ELECTED,4048,9960,0,5,0,0,12,40.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000822,Broadheath,NAPIER,Norine Dorothy,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Independence Party,NA,255,NOT ELECTED,4048,9960,0,5,0,0,12,40.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000822,Broadheath,ZHI,Shengke,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,1219,NOT ELECTED,4048,9960,0,5,0,0,12,40.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000823,Brooklands,CLIFF,Pauline Anne,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,298,NOT ELECTED,3682,7735,0,8,0,0,10,47.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000823,Brooklands,MCGRATH,Michelle Ann,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,1295,NOT ELECTED,3682,7735,0,8,0,0,10,47.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000823,Brooklands,NAYLER,Anthony John,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Independence Party,NA,174,NOT ELECTED,3682,7735,0,8,0,0,10,47.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000823,Brooklands,RYAN,Joseph Damien,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,309,NOT ELECTED,3682,7735,0,8,0,0,10,47.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000823,Brooklands,THOMPSON,Rose,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,1587,ELECTED,3682,7735,0,8,0,0,10,47.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000824,Bucklow-St Martins,AINSCOW,Lyall Ashley,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,327,NOT ELECTED,1824,7060,0,3,0,0,13,25.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000824,Bucklow-St Martins,BEAUMONT,Andrew,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Independence Party,NA,283,NOT ELECTED,1824,7060,0,3,0,0,13,25.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000824,Bucklow-St Martins,CAPUCHO,PAULO Rodrigo,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,134,NOT ELECTED,1824,7060,0,3,0,0,13,25.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000824,Bucklow-St Martins,POWER,Stephen Lee,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,76,NOT ELECTED,1824,7060,0,3,0,0,13,25.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000824,Bucklow-St Martins,WILLIAMS,Aidan James,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,988,ELECTED,1824,7060,0,3,0,0,13,25.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000825,Clifford,AKINOLA,Akilah,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,2375,ELECTED,3012,8351,0,3,0,0,7,36.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000825,Clifford,FINNEY,Alexander James,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,155,NOT ELECTED,3012,8351,0,3,0,0,7,36.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000825,Clifford,MAYO,Jessica Flavia,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,378,NOT ELECTED,3012,8351,0,3,0,0,7,36.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000825,Clifford,NICHOLSON,David John,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,93,NOT ELECTED,3012,8351,0,3,0,0,7,36.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000826,Davyhulme East,CARBERRY-POWER,Dawn Lee,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,102,NOT ELECTED,3177,7700,0,2,0,0,11,41.3,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000826,Davyhulme East,KUPUSAREVIC,Daniel William,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,695,NOT ELECTED,3177,7700,0,2,0,0,11,41.3,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000826,Davyhulme East,REGAN,Gary Anthony,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Independence Party,NA,253,NOT ELECTED,3177,7700,0,2,0,0,11,41.3,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000826,Davyhulme East,TENNANT-SMYTHE,Steven Roy,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,184,NOT ELECTED,3177,7700,0,2,0,0,11,41.3,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000826,Davyhulme East,WINSTANLEY,Barry Gerard,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,1929,ELECTED,3177,7700,0,2,0,0,11,41.3,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2019-07-09,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2019-05-02,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000827,Davyhulme West,CARTER,Karina Gay,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,1704,ELECTED,3197,7681,9,1,0,0,1,41.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
