area_code,area_name,geography,period,indicator,disabled_household_members,measure,unit,value
E01006097,Trafford 015A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,631
E01006097,Trafford 015A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,157
E01006097,Trafford 015A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,35
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,751
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,299
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,42
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,737
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,174
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,33
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,518
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,136
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,21
E01006163,Trafford 015E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,634
E01006163,Trafford 015E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,152
E01006163,Trafford 015E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,27
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,491
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,155
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,38
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,421
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,106
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,39
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,413
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,172
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,35
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,435
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,151
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,41
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,442
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,165
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,42
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,465
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,223
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,62
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,333
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,269
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,72
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,330
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,202
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,66
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,408
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,226
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,66
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,328
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,206
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,89
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,391
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,140
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,39
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,448
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,128
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,31
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,407
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,249
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,87
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,521
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,165
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,39
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,344
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,192
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,65
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,892
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,209
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,56
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,328
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,133
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,41
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,509
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,142
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,32
E01006167,Trafford 019D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,420
E01006167,Trafford 019D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,239
E01006167,Trafford 019D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,64
E01006168,Trafford 019E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,390
E01006168,Trafford 019E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,267
E01006168,Trafford 019E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,78
E01006090,Trafford 020A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,755
E01006090,Trafford 020A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,198
E01006090,Trafford 020A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,38
E01006094,Trafford 020B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,442
E01006094,Trafford 020B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,116
E01006094,Trafford 020B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,35
E01006096,Trafford 020C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,434
E01006096,Trafford 020C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,107
E01006096,Trafford 020C,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,36
E01006100,Trafford 020D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,430
E01006100,Trafford 020D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,147
E01006100,Trafford 020D,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,23
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,466
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,101
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,34
E01006101,Trafford 021A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,402
E01006101,Trafford 021A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,116
E01006101,Trafford 021A,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,29
E01006190,Trafford 021B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,No people disabled under the Equality Act in household,Count,Households,468
E01006190,Trafford 021B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,1 person disabled under the Equality Act in household,Count,Households,141
E01006190,Trafford 021B,Lower-layer Super Output Area,2021-03-21,The number of people in a household who assessed their day-to-day activities as limited by long-term physical or mental health conditions or illnesses and are considered disabled. This definition of a disabled person meets the harmonised standard for measuring disability and is in line with the Equality Act (2010).,2 or more people disabled under the Equality Act in household,Count,Households,33
