id,name,address,postcode,ward_code,ward_name,la_code,la_name,lon,lat
9117,St James Church,"St James Street, Shaw, Oldham",OL2 7TE,E05000736,Shaw,E08000004,Oldham,-2.09356,53.580598
9121,Shaw Lifelong Learning Centre,"High Street, Shaw",OL2 8TB,E05000736,Shaw,E08000004,Oldham,-2.0953,53.575482
8926,St Paul`s C of E Primary School,"Hindle Drive, Royton",OL2 5LU,E05000729,Royton North,E08000004,Oldham,-2.130631,53.562982
9104,Glodwick Infant and Nursery School,"Nursery Building, Pitt Street East, Oldham",OL4 1AJ,E05000735,St Mary's,E08000004,Oldham,-2.095329,53.535689
8842,Mobile Unit CN2,"Near Toby Carvery, Burnley Lane, Chadderton",OL1 2QS,E05000721,Chadderton North,E08000004,Oldham,-2.144708,53.555982
9000,Springhead Football Club,"Off St John Street, Lees, Oldham",OL4 3DR,E05000733,Saddleworth West and Lees,E08000004,Oldham,-2.068213,53.541624
8809,St Pauls` Church,"Community Room, Ashton Road, Oldham",OL8 1LD,E05000719,Alexandra,E08000004,Oldham,-2.113622,53.531495
9134,Elim Four Square Church,"Greenacres Road, Greenacres, Oldham",OL4 2BA,E05000737,Waterhead,E08000004,Oldham,-2.087536,53.54509
9080,Fresh Church,"105 Coleridge Road, Oldham",OL1 4RJ,E05000734,St James',E08000004,Oldham,-2.073586,53.568091
9045,Greenfield Methodist Church,"Chew Valley Road, Greenfield, Oldham",OL3 7JJ,E05000732,Saddleworth South,E08000004,Oldham,-2.006329,53.536116
8880,Stanley Road Primary School,"Derby Street, Chadderton, Oldham",OL9 7HX,E05000722,Chadderton South,E08000004,Oldham,-2.139894,53.529167
9039,Christ Church Friezland,"Church Road, Greenfield",OL3 7LQ,E05000732,Saddleworth South,E08000004,Oldham,-2.024931,53.534567
8829,Chadderton Over 60`S Centre,"298A Broadway, Chadderton, Oldham",OL9 9QU,E05000720,Chadderton Central,E08000004,Oldham,-2.152348,53.535695
8876,South Chadderton Youth Centre,"Lancaster Street, Chadderton, Oldham",OL9 8LE,E05000722,Chadderton South,E08000004,Oldham,-2.148882,53.52814
9106,Pakistani Community Centre,"Marlborough Street, Glodwick, Oldham",OL4 1EG,E05000735,St Mary's,E08000004,Oldham,-2.105357,53.538604
8868,Whitegate End Junior School,"Butterworth Lane, Chadderton",OL9 8EB,E05000722,Chadderton South,E08000004,Oldham,-2.161101,53.524151
9130,Parish Hall,"Waterhead Church, Waterworks Road, Oldham",OL4 2JQ,E05000737,Waterhead,E08000004,Oldham,-2.073086,53.55077
8905,Aster House,"Booth Hill Lane, Oldham",OL1 2LA,E05000723,Coldhurst,E08000004,Oldham,-2.119852,53.552666
8982,Primrose Bank Community Centre,"9 Magnolia Gardens, Primrose Bank, Werneth",OL8 1HX,E05000738,Werneth,E08000004,Oldham,-2.117248,53.534277
9092,Mount Pleasant Mission,"Lees Road, Oldham",OL4 1JW,E05000735,St Mary's,E08000004,Oldham,-2.09619,53.5427
9027,St Anne`s School - Lydgate,"Cedar Lane, Grasscroft, Oldham",OL4 4DS,E05000732,Saddleworth South,E08000004,Oldham,-2.038589,53.538887
11228,Reddish Vale Start Well Centre,"(Next to Reddish Vale Nursery School), Reddish Vale Road, Reddish, Stockport",SK5 7EU,E05000798,Reddish South,E08000007,Stockport,-2.156204,53.435541
11112,Heaton Mersey Sports & Social Club,"Harwood Road, Heaton Mersey, Stockport",SK4 3AW,E05000792,Heatons South,E08000007,Stockport,-2.209872,53.412689
11008,Adswood Community Centre,"213, Garners Lane, Adswood, Stockport",SK3 8QJ,E05000787,Davenport and Cale Green,E08000007,Stockport,-2.167145,53.38901
11190,Offerton Community Centre,"Mallowdale Road, Offerton, Stockport",SK2 5NX,E05000796,Offerton,E08000007,Stockport,-2.121275,53.39123
10953,The Bowling Pavilion,"Gatley Recreation Ground, Northenden Road, Gatley, Stockport",SK8 4EL,E05000784,Cheadle and Gatley,E08000007,Stockport,-2.239358,53.393606
10853,2ND Bramhall Scout Headquarters,"Fir Road, Bramhall, Stockport",SK7 2NP,E05000779,Bramhall North,E08000007,Stockport,-2.1589,53.371494
10912,Mobile Polling Station,"Brecon Towers, Blackberry Lane, Brinnington, Stockport",SK5 8JW,E05000783,Brinnington and Central,E08000007,Stockport,-2.133096,53.434589
11064,Heald Green Methodist Church,"Brown Lane, Heald Green, Stockport",SK8 3RR,E05000790,Heald Green,E08000007,Stockport,-2.23711,53.373332
10908,The Cherry Tree Project Hub,"2 Cherry Tree Lane, Romiley",SK6 4ER,E05000782,Bredbury Green and Romiley,E08000007,Stockport,-2.073456,53.414812
11080,West Heatons Tennis Club,"Princes Road, Stockport",SK4 3NQ,E05000791,Heatons North,E08000007,Stockport,-2.195368,53.421892
11145,Ludworth and Mellor Womens Institute,"Lower Fold, Marple Bridge, Stockport",SK6 5DX,E05000794,Marple North,E08000007,Stockport,-2.051975,53.405215
11193,St Philips RC Church,"Half Moon Lane, Offerton, Stockport",SK2 5LB,E05000796,Offerton,E08000007,Stockport,-2.117947,53.394363
11013,Davenport Methodist Church,"Garners Lane, Stockport",SK3 8QS,E05000787,Davenport and Cale Green,E08000007,Stockport,-2.16237,53.390725
11181,St Johns Church,"Marple Road, Offerton, Stockport",SK2 5TX,E05000796,Offerton,E08000007,Stockport,-2.116976,53.39714
10875,Hursthead Infant School,"Kirkstead Road, Cheadle Hulme",SK8 7PZ,E05000780,Bramhall South and Woodford,E08000007,Stockport,-2.181284,53.361907
10941,Mobile Polling Station,"Cambridge Road, Cheadle",SK8 4AE,E05000784,Cheadle and Gatley,E08000007,Stockport,-2.23271,53.39326
10937,Trinity Methodist/United Reform Church,"Massie Street, Cheadle, Stockport",SK8 1DU,E05000784,Cheadle and Gatley,E08000007,Stockport,-2.215548,53.392429
11012,Mobile Polling Station,"Car Park, Davenport Playing Fields, Highfield Close, Stockport",SK3 8UB,E05000787,Davenport and Cale Green,E08000007,Stockport,-2.157258,53.386687
10928,Kimberley Street Day Centre,"Shaw Heath Recreation Ground, Kimberley Street, Off Lowfield Road, Stockport",SK3 8EB,E05000783,Brinnington and Central,E08000007,Stockport,-2.161918,53.398329
10994,The Methodist Church Schoolroom,"Station Road, Cheadle Hulme, Cheadle, Stockport",SK8 7AL,E05000786,Cheadle Hulme South,E08000007,Stockport,-2.181833,53.374553
11244,Davenport Lawn Tennis Club,"Flowery Field, Woodsmoor, Stockport",SK2 7ED,E05000799,Stepping Hill,E08000007,Stockport,-2.14495,53.383916
11090,St Thomas the Apostle Church,"Wellington Road North, Heaton Chapel, Stockport",SK4 4QG,E05000791,Heatons North,E08000007,Stockport,-2.178723,53.429018
10964,All Hallows Church,"222 Councillor Lane, Cheadle, Stockport",SK8 2JG,E05000785,Cheadle Hulme North,E08000007,Stockport,-2.18959,53.388275
11132,Stockport Sunday School,"Compass Point, Nangreave Road, Stockport",SK2 6DQ,E05000793,Manor,E08000007,Stockport,-2.143293,53.396628
10920,Crescent Road Hall,"Crescent Road, Off Carrington Road, Stockport",SK1 2QQ,E05000783,Brinnington and Central,E08000007,Stockport,-2.140475,53.417394
10972,Ladybridge Park Residents Club,"Edenbridge Road, Cheadle Hulme, Stockport",SK8 5PX,E05000785,Cheadle Hulme North,E08000007,Stockport,-2.183891,53.384752
11084,Heaton Moor Library,"Balmoral Road Entrance, Heaton Moor, Stockport",SK4 3LD,E05000792,Heatons South,E08000007,Stockport,-2.190725,53.416677
10895,Community Room,"Bredbury Library, George Lane, Bredbury, Stockport",SK6 1DJ,E05000782,Bredbury Green and Romiley,E08000007,Stockport,-2.101442,53.416722
11217,North Reddish Scout & Guide Centre,"Criterion Street, Reddish, Stockport",SK5 6RZ,E05000797,Reddish North,E08000007,Stockport,-2.156384,53.447711
11248,St Saviour`s Parish Hall,"Gladstone Street, Great Moor, Stockport",SK2 7HB,E05000799,Stepping Hill,E08000007,Stockport,-2.134635,53.388386
10934,Vernon Park Primary School,"Peak Street, Stockport",SK1 2NF,E05000783,Brinnington and Central,E08000007,Stockport,-2.147827,53.411525
10947,Kingsway School (Upper),"Foxland Campus, Foxland Road, Gatley",SK8 4QX,E05000784,Cheadle and Gatley,E08000007,Stockport,-2.226631,53.386979
10993,Mobile Polling Station,"Grounds of St. James` Catholic High School, St. James Way, Cheadle Hulme, Cheadle",SK8 6PZ,E05000786,Cheadle Hulme South,E08000007,Stockport,-2.198329,53.359848
11105,1ST Heaton Norris Scout Group,"Locksley Close, Heaton Norris, Stockport",SK4 2LW,E05000792,Heatons South,E08000007,Stockport,-2.17732,53.41339
10902,Mobile Polling Station,"Grounds of Overdale Children’s Centre, Powicke Drive, Romiley, Stockport",SK6 3EF,E05000782,Bredbury Green and Romiley,E08000007,Stockport,-2.107202,53.409079
11047,St Simon`s Catholic Primary School,"Bosden Avenue, Off Bosdenfold Avenue, Hazel Grove, Stockport",SK7 4LH,E05000789,Hazel Grove,E08000007,Stockport,-2.114187,53.382709
10871,Woodford Community Centre,"Chester Road, Woodford, Stockport",SK7 1PS,E05000780,Bramhall South and Woodford,E08000007,Stockport,-2.170256,53.339873
11157,Visitors Centre,"Etherow Country Park, Compstall",SK6 5JD,E05000794,Marple North,E08000007,Stockport,-2.052679,53.41529
11160,Marple United Reformed Church,"Hibbert Lane, Marple, Stockport",SK6 7NN,E05000795,Marple South and High Lane,E08000007,Stockport,-2.065703,53.392633
10906,Guywood Centre,"21 Guywood Lane, Romiley, Stockport",SK6 4AN,E05000782,Bredbury Green and Romiley,E08000007,Stockport,-2.088667,53.415035
10917,St Luke`s Parish Hall,"Northumberland Road, Brinnington, Stockport",SK5 8LS,E05000783,Brinnington and Central,E08000007,Stockport,-2.135408,53.427926
10850,Bramhall High School,"Recreation Centre, Seal Road, Bramhall, Stockport",SK7 2JT,E05000779,Bramhall North,E08000007,Stockport,-2.153113,53.367088
10844,St Michaels Scout Centre,"St Michaels Avenue, Bramhall, Stockport",SK7 2PG,E05000779,Bramhall North,E08000007,Stockport,-2.16323,53.363982
10943,Bethany Church,"100 Church Road, Gatley, Cheadle, Stockport",SK8 4NQ,E05000784,Cheadle and Gatley,E08000007,Stockport,-2.236717,53.391911
11030,Lark Hill Nursery School,"Northgate Road, Edgeley, Stockport",SK3 9PH,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport,-2.177841,53.404725
11027,Salvation Army Church,"121 Stockport Road, Cheadle Heath, Stockport",SK3 0JE,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport,-2.187895,53.403135
10925,Elim Church,"Mottram Street, (Off Middle Hillgate), Stockport",SK1 3PA,E05000783,Brinnington and Central,E08000007,Stockport,-2.155177,53.405835
11255,Moorfield Primary School,"Lyndhurst Avenue, Hazel Grove, Stockport",SK7 5HP,E05000799,Stepping Hill,E08000007,Stockport,-2.13337,53.373152
11102,Mersey Vale Primary School,"Valley Road, Heaton Mersey, Stockport",SK4 2BZ,E05000792,Heatons South,E08000007,Stockport,-2.191548,53.408991
10930,Learners Lounge,"Stonemill Terrace, Stockport",SK5 7RZ,E05000783,Brinnington and Central,E08000007,Stockport,-2.158635,53.417426
11060,3RD Hazel Grove Scout Hq,"Macclesfield Road, Near Haddon Road, Hazel Grove, Stockport",SK7 6BD,E05000789,Hazel Grove,E08000007,Stockport,-2.113422,53.372067
10838,Nevill Road Junior School,"Nevill Road, Bramhall, Stockport",SK7 3ET,E05000779,Bramhall North,E08000007,Stockport,-2.16327,53.37831
11178,St Pauls Church Schoolroom,"Strines Road, Strines, Marple, Stockport",SK6 7GB,E05000795,Marple South and High Lane,E08000007,Stockport,-2.043746,53.37507
10879,Harpers Community Event Space,"13 Lower Bents Lane, Bredbury, Stockport",SK6 2NL,E05000781,Bredbury and Woodley,E08000007,Stockport,-2.110736,53.420266
11168,Hawk Green Reading Room,"Upper Hibbert Lane, Hawk Green, Stockport",SK6 7HX,E05000795,Marple South and High Lane,E08000007,Stockport,-2.064474,53.385335
11199,Reddish Library,"Gorton Road, Reddish, Stockport",SK5 6UG,E05000797,Reddish North,E08000007,Stockport,-2.158377,53.441183
11241,St Anne`s R.C. Voluntary Academy,"Glenfield Road, Heaton Chapel, Stockport",SK4 2QN,E05000798,Reddish South,E08000007,Stockport,-2.17163,53.420453
10898,The Hub,"(formerly the Highgate Centre), Bents Avenue, Bredbury, Stockport",SK6 2LF,E05000782,Bredbury Green and Romiley,E08000007,Stockport,-2.106756,53.417304
11207,Vale View Primary School,"Mill Lane, North Reddish, Stockport",SK5 6TP,E05000797,Reddish North,E08000007,Stockport,-2.15181,53.444283
11176,Community Room at High Lane Library,"High Lane Library, Buxton Road, High Lane, Stockport",SK6 8DX,E05000795,Marple South and High Lane,E08000007,Stockport,-2.069492,53.364361
11050,Hazel Grove Methodist Church,"Wesley street, Hazel Grove, Stockport",SK7 4JQ,E05000789,Hazel Grove,E08000007,Stockport,-2.118903,53.381095
11225,Broadstone Hall Primary School,"Broadstone Hall Road South, Heaton Chapel, Stockport",SK4 5JD,E05000798,Reddish South,E08000007,Stockport,-2.166722,53.430763
11139,Rose Hill Primary School,"Elmfield Drive Rose Hill, Marple, Stockport",SK6 6DW,E05000794,Marple North,E08000007,Stockport,-2.074538,53.397104
11097,Mobile Polling Station,"Adjacent to Marbury Green, Stockport",SK4 5NL,E05000791,Heatons North,E08000007,Stockport,-2.172507,53.43577
11184,Dialstone Methodist Church,"Dialstone Lane, Stockport",SK2 7LQ,E05000796,Offerton,E08000007,Stockport,-2.131207,53.393172
10950,Kingsway School (Lower),"Broadway Campus, High Grove Road, Cheadle",SK8 1NP,E05000784,Cheadle and Gatley,E08000007,Stockport,-2.220839,53.389264
11071,Heald Green Village Hall,"Outwood Road, Heald Green, Stockport",SK8 3JL,E05000790,Heald Green,E08000007,Stockport,-2.230074,53.367485
11201,St Joseph`s Catholic Primary School,"Reddish, Higginson Road, Off Gorton Road, Reddish, Stockport",SK5 6BG,E05000797,Reddish North,E08000007,Stockport,-2.161708,53.438552
11004,Chelwood Baptist Church,"Adswood Road, Cheadle Hulme, Stockport",SK8 5QA,E05000785,Cheadle Hulme North,E08000007,Stockport,-2.178652,53.386611
11213,Reddish Northend Football Club,"Mike Doyle Centre, Browning Road, Reddish, Stockport",SK5 6JW,E05000797,Reddish North,E08000007,Stockport,-2.166547,53.447499
11210,St Agnes` Church,"Gorton Road, St Agnes Street, Reddish, Stockport",SK5 6QU,E05000797,Reddish North,E08000007,Stockport,-2.157273,53.451988
10975,Emmanuel C of E Church-Main Building,"Bruntwood Lane, Cheadle",SK8 6BE,E05000786,Cheadle Hulme South,E08000007,Stockport,-2.210098,53.372924
10857,Mobile Polling Station,"Dean Moor Road, Hazel Grove, Stockport",SK7 5LW,E05000779,Bramhall North,E08000007,Stockport,-2.145779,53.37596
10880,St Barnabas Church Hall,"Osborne Street, Bredbury, Stockport",SK6 2DA,E05000781,Bredbury and Woodley,E08000007,Stockport,-2.125366,53.416441
11024,Alexandra Park Primary School,"Bombay Road, Edgeley, Stockport",SK3 9RF,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport,-2.176585,53.399387
11041,Norbury Hall Primary School,"Shepley Drive, Hazel Grove, Stockport",SK7 6LE,E05000789,Hazel Grove,E08000007,Stockport,-2.120774,53.373138
11172,High Lane Village Hall,"Windlehurst Road, High Lane, Stockport",SK6 8AB,E05000795,Marple South and High Lane,E08000007,Stockport,-2.078649,53.367349
11086,St Paul`s Church Schoolroom,"St. Pauls Road, Heaton Moor, Stockport",SK4 4RY,E05000791,Heatons North,E08000007,Stockport,-2.186039,53.422373
11003,Edgeley Library,"Edgeley Road, Edgeley, Stockport",SK3 9NB,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport,-2.172922,53.400921
11075,Outwood Primary School,"Outwood Road, Heald Green, Cheadle",SK8 3ND,E05000790,Heald Green,E08000007,Stockport,-2.218986,53.362131
11054,The Civic Hall - Hazel Grove,"London Road, Hazel Grove, Stockport",SK7 4DF,E05000789,Hazel Grove,E08000007,Stockport,-2.120612,53.379413
11153,Jubilee Methodist Church Hall,"Cote Green Lane, Marple Bridge, Stockport",SK6 5EB,E05000794,Marple North,E08000007,Stockport,-2.049661,53.408809
10983,Emmanuel C of E Church - Main Building,"Bruntwood Lane, Cheadle, Stockport",SK8 6BE,E05000786,Cheadle Hulme South,E08000007,Stockport,-2.210098,53.372924
11232,Triangle Church (Lancashire Hill S. S.),"Sandy Lane, South Reddish, Stockport",SK5 7NZ,E05000798,Reddish South,E08000007,Stockport,-2.159367,53.419941
11034,Edgeley Community Church,"Edgeley Road, Edgeley, Stockport",SK3 9NB,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport,-2.172922,53.400921
11108,Heaton Mersey Methodist Church,"Cavendish Road, Heaton Mersey, Stockport",SK4 3DP,E05000792,Heatons South,E08000007,Stockport,-2.201002,53.413766
10961,St Cuthberts Church,"Cuthbert Road, Cheadle",SK8 2DT,E05000785,Cheadle Hulme North,E08000007,Stockport,-2.205477,53.396456
11136,Quaker Meeting House,"2 Cooper Street, Stockport",SK1 3DW,E05000783,Brinnington and Central,E08000007,Stockport,-2.154275,53.401585
11119,Woodbank Community Centre,"Turncroft Lane, Stockport",SK1 4BN,E05000793,Manor,E08000007,Stockport,-2.139161,53.40687
10884,St Mark`s Parish Hall,"Redhouse Lane, Bredbury, Stockport",SK6 1BX,E05000781,Bredbury and Woodley,E08000007,Stockport,-2.105342,53.423372
10903,St Chads Church,"Church Lane, Romiley, Stockport",SK6 4AA,E05000782,Bredbury Green and Romiley,E08000007,Stockport,-2.090272,53.412841
11016,Stockport Cricket Club,"Beech Road, Cale Green, Stockport",SK3 8HD,E05000787,Davenport and Cale Green,E08000007,Stockport,-2.156521,53.394795
10998,The Methodist Church Lounge Area,"Station Road, Cheadle Hulme, Cheadle, Stockport",SK8 7AL,E05000786,Cheadle Hulme South,E08000007,Stockport,-2.181833,53.374553
11038,Our Lady`s Catholic Primary School,"Old Chapel Street, Edgeley, Stockport",SK3 9HX,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport,-2.163695,53.403073
11068,Etchells Primary School,"East Avenue Finney Lane, Heald Green, Cheadle",SK8 3DL,E05000790,Heald Green,E08000007,Stockport,-2.219003,53.371246
11122,Stockport Lads Club,"Hempshaw Lane, Stockport",SK1 4NT,E05000793,Manor,E08000007,Stockport,-2.140331,53.401287
10847,Brownie Hut,"Bramhall Green Roundabout, Behind Bridge News, Bridge Lane, Bramhall",SK7 3AB,E05000779,Bramhall North,E08000007,Stockport,-2.157436,53.374012
11057,1ST Norbury Scout Group,"School Street, Hazel Grove, Stockport",SK7 4RA,E05000789,Hazel Grove,E08000007,Stockport,-2.117912,53.376538
11129,St Andrew`s Community Church Hall,"Hall Street, Stockport",SK1 4DA,E05000793,Manor,E08000007,Stockport,-2.146986,53.407823
11079,Mobile Polling Station,"At Junction Of, Bradgate Avenue, And Bradshaw Hall Lane, Heald Green",SK8 3AG,E05000790,Heald Green,E08000007,Stockport,-2.214398,53.370193
11235,St Mary`s Church Hall,"St. Mary`s Drive, South Reddish, Stockport",SK5 7AX,E05000798,Reddish South,E08000007,Stockport,-2.155878,53.42923
10892,Woodley Primary School,"Sherwood Road, Woodley, Stockport",SK6 1LH,E05000781,Bredbury and Woodley,E08000007,Stockport,-2.092605,53.427463
10999,Bridge Hall Community Centre,"Siddington Avenue, Bridge Hall, Stockport",SK3 8NR,E05000787,Davenport and Cale Green,E08000007,Stockport,-2.172504,53.394252
10922,The Pavilion,"Heaton Norris Park, Love Lane, Off Parsonage Street, Southdown Close, Stockport",SK4 1JA,E05000783,Brinnington and Central,E08000007,Stockport,-2.163802,53.415216
11252,Great Moor Junior School,"Southwood Road, Great Moor, Stockport",SK2 7DG,E05000799,Stepping Hill,E08000007,Stockport,-2.138318,53.388202
11125,1ST Offerton Scout Group,"Behind St Albans Parish Hall, Off Offerton Lane, Offerton, Stockport",SK2 5AG,E05000793,Manor,E08000007,Stockport,-2.132487,53.40348
10957,Oak Tree Primary School,"After School Club Building, Buckingham Road, Cheadle Hulme, Stockport",SK8 5HH,E05000785,Cheadle Hulme North,E08000007,Stockport,-2.196444,53.381531
10865,Moss Hey Primary School,"Eskdale Avenue, Bramhall, Stockport",SK7 1DS,E05000780,Bramhall South and Woodford,E08000007,Stockport,-2.176658,53.355154
11149,Mellor Sports Club,"Longhurst Lane, Mellor, Stockport",SK6 5PN,E05000794,Marple North,E08000007,Stockport,-2.038201,53.393085
11094,Heaton Moor United Church,"Stanley Road, Heaton Moor, Stockport",SK4 4HL,E05000791,Heatons North,E08000007,Stockport,-2.184995,53.420686
11116,Emmanuel Community Church,"55 Green Lane, Heaton Moor, Stockport",SK4 3LH,E05000792,Heatons South,E08000007,Stockport,-2.184768,53.416903
11187,Warren Wood Primary School,"Turnstone Road, Offerton, Stockport",SK2 5XU,E05000796,Offerton,E08000007,Stockport,-2.105129,53.392011
10888,Woodley Civic Hall,"Hyde Road, Woodley, Stockport",SK6 1QG,E05000781,Bredbury and Woodley,E08000007,Stockport,-2.103478,53.424747000000004
11164,Guide Headquaters,"Brickbridge Road, Marple, Stockport",SK6 7BQ,E05000795,Marple South and High Lane,E08000007,Stockport,-2.059807,53.391575
11023,London Midland Railway Club,"Railway Club, 265 Edgeley Road, Cheadle Heath, Stockport",SK3 9RW,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport,-2.181542,53.398014
11293,Mobile Polling Station,"Junction of, Broadway, and Beauvale Avenue, Offerton",SK2 5SF,E05000796,Offerton,E08000007,Stockport,-2.129947,53.399052
10859,Centenary Hall,"Benja Fold, off Ack Lane East, Bramhall, Stockport",SK7 2BX,E05000780,Bramhall South and Woodford,E08000007,Stockport,-2.16625,53.360104
11142,Marple Senior Citizens Hall,"Memorial Park, Marple, Stockport",SK6 6BA,E05000794,Marple North,E08000007,Stockport,-2.06225,53.396248
10968,Cheadle Heath Sports Club,"New Function Room, Norbeck Avenue, Cheadle, Stockport",SK8 2ET,E05000785,Cheadle Hulme North,E08000007,Stockport,-2.190768,53.396183
11239,Bairstow Club,"Rupert Street, Off Reddish Road, Houldsworth Square, Reddish, Stockport",SK5 6DL,E05000797,Reddish North,E08000007,Stockport,-2.162108,53.436378
10914,Westmorland Primary School,"Drama Room, Westmorland Drive, Brinnington, Stockport",SK5 8HH,E05000783,Brinnington and Central,E08000007,Stockport,-2.136771,53.430801
11098,St Martins Church Hall,"112 Crescent Park, Norris Bank, Stockport",SK4 2JE,E05000792,Heatons South,E08000007,Stockport,-2.180354,53.412172
10986,Thorn Grove Primary School,"Woodstock Avenue, Cheadle Hulme, Cheadle",SK8 7LD,E05000786,Cheadle Hulme South,E08000007,Stockport,-2.190453,53.362567
10868,Bramhall Village Club,"Lumb Lane, Bramhall, Stockport",SK7 1LR,E05000780,Bramhall South and Woodford,E08000007,Stockport,-2.159267,53.35703
11044,Torkington Primary School,"Torkington Road, Hazel Grove, Stockport",SK7 6NR,E05000789,Hazel Grove,E08000007,Stockport,-2.10325,53.379645
11221,All Saints Church,"All Saints Road, Heaton Norris, Stockport",SK4 1QA,E05000798,Reddish South,E08000007,Stockport,-2.166185,53.420417
10862,Fords Lane Evangelical Church,"Fords Lane, Bramhall, Stockport",SK7 1DQ,E05000780,Bramhall South and Woodford,E08000007,Stockport,-2.172567,53.357983
10978,Cheadle Hulme United Reformed Church,"65 Swann Lane, Cheadle Hulme, Stockport",SK8 7HU,E05000786,Cheadle Hulme South,E08000007,Stockport,-2.184371,53.370477
14581,Oakfield Primary School (Nursery Building),"St. Marys Road, Hyde, Cheshire",SK14 4EZ,E05000812,Hyde Newton,E08000008,Tameside,-2.069414,53.464395
14446,Corrie Primary School,"Cemetery Road, Denton, Manchester",M34 6FG,E05000805,Denton South,E08000008,Tameside,-2.111991,53.445154
14379,St Stephen`s Church,"Audenshaw Road, Guide Bridge, Audenshaw, Manchester",M34 5HJ,E05000816,St Peter's,E08000008,Tameside,-2.11912,53.474917
14588,Dowson Primary School,"Malborough Road, Hyde, Cheshire",SK14 5HU,E05000813,Hyde Werneth,E08000008,Tameside,-2.075112,53.441228
14810,Mobile at Park Road,"Park Road, Dukinfield",SK16 5LP,E05000809,Dukinfield,E08000008,Tameside,-2.07889,53.481196
14442,Haughton Green Methodist Church Hall,"Two Trees Lane, Denton, Manchester",M34 7AJ,E05000805,Denton South,E08000008,Tameside,-2.099328,53.445022
14469,Victoria Park Community Centre,"Town Hall Car Park, Market Street, Denton",M34 2AP,E05000804,Denton North East,E08000008,Tameside,-2.114349,53.454912
14642,St George's Church (Community Room),"Church Walk, Stalybridge, Cheshire",SK15 1DL,E05000817,Stalybridge North,E08000008,Tameside,-2.058661,53.486719
14495,Mobile on Land at Kershaw Street,"Kershaw Street, Droylsden, Manchester",M43 6FQ,E05000807,Droylsden East,E08000008,Tameside,-2.153139,53.479335
14537,Rayner Stephens,"West Car Park, Yew Tree Lane, Dukinfield",SK16 5BL,E05000810,Dukinfield Stalybridge,E08000008,Tameside,-2.071215,53.4694
14334,Hazelhurst Hub,"Gorsey Lane, Ashton-under-Lyne, Lancashire",OL6 9AU,E05000800,Ashton Hurst,E08000008,Tameside,-2.064867,53.504396
14532,Dukinfield Town Hall,"King Street, Dukinfield, Cheshire",SK16 4LA,E05000809,Dukinfield,E08000008,Tameside,-2.092384,53.478024
14472,Greswell Primary School,"Percy Road, Denton, Manchester",M34 2DH,E05000806,Denton West,E08000008,Tameside,-2.119259,53.449129
14577,St Mary's Church Parish Hall,"Talbot Road, Hyde, Cheshire",SK14 4HJ,E05000812,Hyde Newton,E08000008,Tameside,-2.061235,53.464301
14394,Waterloo Primary School (Nursery Building),"Worthington Street, Ashton-under-Lyne, Lancashire",OL7 9NA,E05000802,Ashton Waterloo,E08000008,Tameside,-2.105244,53.499235
14411,Ryecroft Hall,"Manchester Road, Audenshaw, Manchester",M34 5ZJ,E05000803,Audenshaw,E08000008,Tameside,-2.13032,53.477034
14518,Mobile on Peakdale Road,"Peakdale Road, Droylsden",M43 6JZ,E05000808,Droylsden West,E08000008,Tameside,-2.164944,53.488534
14598,Hyde Town Hall,"Market Street, Hyde, Cheshire",SK14 1AL,E05000811,Hyde Godley,E08000008,Tameside,-2.080053,53.45087
14624,Mossley Youth Base adjacent to,"Micklehurst All Saint's C.of E. Primary School, The Rowans, Mossley, Ashton-under-Lyne",OL5 9DR,E05000815,Mossley,E08000008,Tameside,-2.031692,53.516157
14372,West End Methodist Church Hall,"Trafalgar Square, Ashton-under-Lyne, Lancashire",OL7 0LL,E05000816,St Peter's,E08000008,Tameside,-2.108646,53.47995
14439,St Anne's Primary School,"St. Annes Road, Denton, Manchester",M34 3DY,E05000804,Denton North East,E08000008,Tameside,-2.102328,53.459131
14519,Dukinfield Library,"Concord Way, Dukinfield, Cheshire",SK16 4DB,E05000809,Dukinfield,E08000008,Tameside,-2.083416,53.476538
14546,St John's Church Centre,"Vicarage Drive, Dukinfield, Cheshire",SK16 5HZ,E05000810,Dukinfield Stalybridge,E08000008,Tameside,-2.076049,53.476741
14622,Meeting Point at St Barnabas Church,"Hattersley Road East, Hyde, Cheshire",SK14 3EQ,E05000811,Hyde Godley,E08000008,Tameside,-2.028374,53.449671
14418,Audenshaw Primary School,"Ash Street, Audenshaw, Manchester",M34 5NG,E05000803,Audenshaw,E08000008,Tameside,-2.126946,53.472194
14436,Linden Road Primary School,"Linden Road, Denton, Manchester",M34 6EF,E05000804,Denton North East,E08000008,Tameside,-2.104066,53.455399
14509,Droylsden Resource Centre,"Corner of Ash Road & Manor Road, Droylsden, Manchester",M43 6QU,E05000808,Droylsden West,E08000008,Tameside,-2.158027,53.48457
