area_code,area_name,geography,period,indicator,economic_activity_status,measure,unit,value
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,2
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,29
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,2385
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,398
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,219
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,129
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,129
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,1038
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,3773
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,21
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,76
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,256
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,362
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,223
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,92
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,20
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,1
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,7
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,0
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,48
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,2234
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,328
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,204
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,356
E05000838,Urmston,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,194
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,1072
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,2678
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,38
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,110
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,295
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,320
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,216
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,88
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,13
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,1
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,1
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,0
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,37
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,2115
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,421
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,331
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,357
E05000839,Village,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,227
