area_code,area_name,geography,period,indicator,economic_activity_status,measure,unit,value
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,66
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,179
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,259
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,165
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,60
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,8
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,3
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,1
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,17
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1276
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,274
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,301
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,333
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,162
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,964
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,2682
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,26
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,72
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,224
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,290
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,251
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,63
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,20
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,2
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,2
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,3
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,26
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,993
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,366
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,409
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,441
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,251
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,774
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,2782
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,18
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,90
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,228
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,281
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,126
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,73
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,16
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,1
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,4
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,22
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1552
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,309
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,225
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,139
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,115
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,851
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,2578
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,21
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,98
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,218
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,277
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,132
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,44
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,7
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,1
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,3
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,0
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,26
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1603
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,307
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,174
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,92
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,103
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,843
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,2067
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,33
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,85
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,228
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,260
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,180
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,67
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,14
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,2
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,0
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,33
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1582
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,350
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,284
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,368
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,213
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,726
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,2248
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,24
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,87
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,215
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,258
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,104
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,75
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,6
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,0
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,0
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,20
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1818
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,277
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,150
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,96
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,74
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,924
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,3441
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,28
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,108
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,315
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,361
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,179
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,67
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,17
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,1
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,3
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,1
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,26
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1300
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,355
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,339
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,172
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,185
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,795
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,2834
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,47
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,166
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,352
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,378
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,160
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,37
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,10
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,1
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,1
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,6
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,3
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,28
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1777
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,341
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,368
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,154
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,206
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,704
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,2397
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,38
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,151
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,301
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,348
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,112
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,78
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,10
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,1
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,5
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,0
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,23
