area_code,area_name,geography,period,indicator,industry,measure,unit,value
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Fishing and aquaculture,Count,Persons,2
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Mining of coal and lignite,Count,Persons,3
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Extraction of crude petroleum and natural gas,Count,Persons,48
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Mining of metal ores,Count,Persons,1
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Other mining and quarrying,Count,Persons,6
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Mining support service activities,Count,Persons,2
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of food products,Count,Persons,1139
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of beverages,Count,Persons,245
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of tobacco products,Count,Persons,20
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of textiles,Count,Persons,155
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of wearing apparel,Count,Persons,270
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of leather and related products,Count,Persons,16
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Count,Persons,57
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of paper and paper products,Count,Persons,137
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Printing and reproduction of recorded media,Count,Persons,312
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of coke and refined petroleum products,Count,Persons,17
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of chemicals and chemical products,Count,Persons,434
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of basic pharmaceutical products and pharmaceutical preparations,Count,Persons,329
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of rubber and plastic products,Count,Persons,302
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of other non-metallic mineral products,Count,Persons,120
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of basic metals,Count,Persons,177
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Manufacture of fabricated metal products, except machinery and equipment",Count,Persons,491
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Manufacture of computer, electrical and optical products",Count,Persons,337
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of electrical equipment,Count,Persons,160
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of machinery and equipment not otherwise specified,Count,Persons,320
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Manufacture of motor vehicles, trailers and semi-trailers",Count,Persons,355
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of other transport equipment,Count,Persons,169
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of furniture,Count,Persons,336
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Other Manufacturing,Count,Persons,1054
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Repair and installation of machinery and equipment,Count,Persons,157
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Electricity, gas, steam and air conditioning supply",Count,Persons,782
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Water collection, treatment and supply",Count,Persons,244
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Sewerage,Count,Persons,124
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Waste collection, treatment and disposal activities; materials recovery",Count,Persons,615
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Remediation activities and other waste management services,Count,Persons,9
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Construction of buildings; Civil engineering; Specialised construction activities,Count,Persons,9743
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Wholesale and retail trade and repair of motor vehicles and motorcycles,Count,Persons,1546
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Wholesale trade, except of motor vehicles and motorcycles",Count,Persons,4282
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Retail trade, except of motor vehicles and motorcycles",Count,Persons,15375
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Wholesale and retail not otherwise specified,Count,Persons,607
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Land transport and transport via pipelines,Count,Persons,2638
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Water transport,Count,Persons,103
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Air transport,Count,Persons,229
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Warehousing and support activities for transportation,Count,Persons,1942
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Postal and courier activities,Count,Persons,1432
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Accommodation,Count,Persons,915
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Food and beverage service activities,Count,Persons,6115
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Publishing activities,Count,Persons,168
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Motion picture, video and television production, sound recording and music publishing activities",Count,Persons,718
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Programming and broadcasting activities,Count,Persons,732
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Telecommunications,Count,Persons,1340
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Computer programming, consultancy and related activities",Count,Persons,3528
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Information service activities,Count,Persons,180
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Financial service activities, except insurance and pension funding",Count,Persons,2168
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Insurance, reinsurance and pension funding, except compulsory social security",Count,Persons,1578
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities auxiliary to financial services and insurance activities,Count,Persons,1120
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Real estate activities,Count,Persons,2342
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Legal and accounting activities,Count,Persons,3474
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities of head offices; management consultancy activities,Count,Persons,926
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Architectural and engineering activities; technical testing and analysis,Count,Persons,1760
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Scientific research and development,Count,Persons,481
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Advertising and market research,Count,Persons,1380
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Other professional, scientific and technical activities",Count,Persons,681
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Veterinary activities,Count,Persons,196
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Rental and leasing activities,Count,Persons,626
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Employment activities,Count,Persons,1507
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Travel agency, tour operator and other reservation service and related activities",Count,Persons,608
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Security and investigation activities,Count,Persons,932
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Services to buildings and landscape activities,Count,Persons,2958
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Office administrative, office support and other business support activities",Count,Persons,1256
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Public administration and defence; compulsory social security,Count,Persons,5852
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Education,Count,Persons,11956
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Human health activities,Count,Persons,13290
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Residential care activities,Count,Persons,1415
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Social work activities without accommodation,Count,Persons,4906
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Creative, arts and entertainment activities",Count,Persons,1130
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Libraries, archives, museums and other cultural activities",Count,Persons,147
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Gambling and betting activities,Count,Persons,432
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Sports activities and amusement and recreation activities,Count,Persons,1338
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities of membership organisations,Count,Persons,621
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Repair of computers and personal and household goods,Count,Persons,114
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Other personal service activities,Count,Persons,1705
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities of households as employers of domestic personnel,Count,Persons,32
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Undifferentiated goods- and services-producing activities of private households for own use,Count,Persons,0
E08000006,Salford,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities of extraterritorial organisations and bodies,Count,Persons,20
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Crop and animal production, hunting and related service activities",Count,Persons,175
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Forestry and logging,Count,Persons,5
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Fishing and aquaculture,Count,Persons,10
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Mining of coal and lignite,Count,Persons,1
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Extraction of crude petroleum and natural gas,Count,Persons,67
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Mining of metal ores,Count,Persons,1
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Other mining and quarrying,Count,Persons,27
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Mining support service activities,Count,Persons,7
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of food products,Count,Persons,959
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of beverages,Count,Persons,241
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of tobacco products,Count,Persons,12
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of textiles,Count,Persons,236
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of wearing apparel,Count,Persons,268
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of leather and related products,Count,Persons,27
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Count,Persons,38
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of paper and paper products,Count,Persons,215
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Printing and reproduction of recorded media,Count,Persons,746
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of coke and refined petroleum products,Count,Persons,36
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of chemicals and chemical products,Count,Persons,309
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of basic pharmaceutical products and pharmaceutical preparations,Count,Persons,771
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of rubber and plastic products,Count,Persons,431
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of other non-metallic mineral products,Count,Persons,177
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of basic metals,Count,Persons,97
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Manufacture of fabricated metal products, except machinery and equipment",Count,Persons,507
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Manufacture of computer, electrical and optical products",Count,Persons,839
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of electrical equipment,Count,Persons,135
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of machinery and equipment not otherwise specified,Count,Persons,479
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Manufacture of motor vehicles, trailers and semi-trailers",Count,Persons,454
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of other transport equipment,Count,Persons,359
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of furniture,Count,Persons,270
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Other Manufacturing,Count,Persons,1449
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Repair and installation of machinery and equipment,Count,Persons,165
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Electricity, gas, steam and air conditioning supply",Count,Persons,925
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Water collection, treatment and supply",Count,Persons,218
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Sewerage,Count,Persons,69
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Waste collection, treatment and disposal activities; materials recovery",Count,Persons,334
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Remediation activities and other waste management services,Count,Persons,19
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Construction of buildings; Civil engineering; Specialised construction activities,Count,Persons,10803
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Wholesale and retail trade and repair of motor vehicles and motorcycles,Count,Persons,2244
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Wholesale trade, except of motor vehicles and motorcycles",Count,Persons,3512
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Retail trade, except of motor vehicles and motorcycles",Count,Persons,13813
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Wholesale and retail not otherwise specified,Count,Persons,602
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Land transport and transport via pipelines,Count,Persons,2913
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Water transport,Count,Persons,56
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Air transport,Count,Persons,489
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Warehousing and support activities for transportation,Count,Persons,1460
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Postal and courier activities,Count,Persons,1142
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Accommodation,Count,Persons,529
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Food and beverage service activities,Count,Persons,4931
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Publishing activities,Count,Persons,233
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Motion picture, video and television production, sound recording and music publishing activities",Count,Persons,531
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Programming and broadcasting activities,Count,Persons,534
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Telecommunications,Count,Persons,1486
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Computer programming, consultancy and related activities",Count,Persons,4448
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Information service activities,Count,Persons,116
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Financial service activities, except insurance and pension funding",Count,Persons,2448
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Insurance, reinsurance and pension funding, except compulsory social security",Count,Persons,2089
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities auxiliary to financial services and insurance activities,Count,Persons,1629
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Real estate activities,Count,Persons,2557
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Legal and accounting activities,Count,Persons,4595
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities of head offices; management consultancy activities,Count,Persons,1255
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Architectural and engineering activities; technical testing and analysis,Count,Persons,2342
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Scientific research and development,Count,Persons,732
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Advertising and market research,Count,Persons,1550
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Other professional, scientific and technical activities",Count,Persons,886
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Veterinary activities,Count,Persons,244
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Rental and leasing activities,Count,Persons,597
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Employment activities,Count,Persons,1169
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Travel agency, tour operator and other reservation service and related activities",Count,Persons,836
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Security and investigation activities,Count,Persons,615
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Services to buildings and landscape activities,Count,Persons,2811
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Office administrative, office support and other business support activities",Count,Persons,1242
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Public administration and defence; compulsory social security,Count,Persons,6859
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Education,Count,Persons,15352
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Human health activities,Count,Persons,15542
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Residential care activities,Count,Persons,1675
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Social work activities without accommodation,Count,Persons,5703
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Creative, arts and entertainment activities",Count,Persons,1010
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Libraries, archives, museums and other cultural activities",Count,Persons,221
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Gambling and betting activities,Count,Persons,261
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Sports activities and amusement and recreation activities,Count,Persons,1422
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities of membership organisations,Count,Persons,735
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Repair of computers and personal and household goods,Count,Persons,137
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Other personal service activities,Count,Persons,2343
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities of households as employers of domestic personnel,Count,Persons,25
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Undifferentiated goods- and services-producing activities of private households for own use,Count,Persons,0
E08000007,Stockport,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities of extraterritorial organisations and bodies,Count,Persons,10
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Crop and animal production, hunting and related service activities",Count,Persons,123
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Forestry and logging,Count,Persons,2
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Fishing and aquaculture,Count,Persons,5
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Mining of coal and lignite,Count,Persons,1
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Extraction of crude petroleum and natural gas,Count,Persons,72
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Mining of metal ores,Count,Persons,0
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Other mining and quarrying,Count,Persons,12
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Mining support service activities,Count,Persons,8
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of food products,Count,Persons,1807
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of beverages,Count,Persons,115
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of tobacco products,Count,Persons,7
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of textiles,Count,Persons,530
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of wearing apparel,Count,Persons,280
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of leather and related products,Count,Persons,21
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Count,Persons,92
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of paper and paper products,Count,Persons,256
E08000008,Tameside,Local authority,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Printing and reproduction of recorded media,Count,Persons,491
