area_code,area_name,geography,period,indicator,religion,measure,unit,value
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,0
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,35
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,2
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,5
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,92
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,452
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,814
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,3
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,22
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,3
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,24
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,4
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,3
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,58
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,625
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,1019
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,6
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,9
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,1
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,14
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,1
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,7
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,78
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,461
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,976
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,1
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,8
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,2
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,12
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,6
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,4
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,60
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,536
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,882
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,4
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,4
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,8
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,14
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,0
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,3
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,88
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,414
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,903
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,6
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,4
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,1
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,0
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,0
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,7
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,79
E01006134,Trafford 028A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,285
E01006134,Trafford 028A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,690
E01006134,Trafford 028A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,11
E01006134,Trafford 028A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,48
E01006134,Trafford 028A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,234
E01006134,Trafford 028A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,122
E01006134,Trafford 028A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,13
E01006134,Trafford 028A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,6
E01006134,Trafford 028A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,85
E01006135,Trafford 028B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,349
E01006135,Trafford 028B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,803
E01006135,Trafford 028B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,6
E01006135,Trafford 028B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,59
E01006135,Trafford 028B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,170
E01006135,Trafford 028B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,257
E01006135,Trafford 028B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,8
E01006135,Trafford 028B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,4
E01006135,Trafford 028B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,112
E01006136,Trafford 028C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,283
E01006136,Trafford 028C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,712
E01006136,Trafford 028C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,4
E01006136,Trafford 028C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,93
E01006136,Trafford 028C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,210
E01006136,Trafford 028C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,304
E01006136,Trafford 028C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,18
E01006136,Trafford 028C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,4
E01006136,Trafford 028C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,76
E01006137,Trafford 028D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,194
E01006137,Trafford 028D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,489
E01006137,Trafford 028D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,7
E01006137,Trafford 028D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,93
E01006137,Trafford 028D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,138
E01006137,Trafford 028D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,387
E01006137,Trafford 028D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,23
E01006137,Trafford 028D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,2
E01006137,Trafford 028D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,88
E01006138,Trafford 028E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,411
E01006138,Trafford 028E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,880
E01006138,Trafford 028E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,22
E01006138,Trafford 028E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,46
E01006138,Trafford 028E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,65
E01006138,Trafford 028E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,353
E01006138,Trafford 028E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,17
E01006138,Trafford 028E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,4
E01006138,Trafford 028E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,96
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,574
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,918
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,10
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,70
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,36
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,75
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,4
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,6
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,112
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,505
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,841
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,0
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,25
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,30
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,202
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,11
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,3
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,80
E01006141,Trafford 003A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,435
E01006141,Trafford 003A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,677
E01006141,Trafford 003A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,5
E01006141,Trafford 003A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,27
E01006141,Trafford 003A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,6
E01006141,Trafford 003A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,469
E01006141,Trafford 003A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,55
E01006141,Trafford 003A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,9
E01006141,Trafford 003A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,105
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,511
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,703
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,16
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,18
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,12
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,268
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,79
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,5
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,103
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,605
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,696
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,2
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,24
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,14
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,185
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,47
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,2
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,96
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,547
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,637
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,5
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,7
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,0
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,86
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,27
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,0
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,77
E01006145,Trafford 004D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,492
E01006145,Trafford 004D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,777
E01006145,Trafford 004D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,4
E01006145,Trafford 004D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,18
E01006145,Trafford 004D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,0
E01006145,Trafford 004D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,598
E01006145,Trafford 004D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,52
E01006145,Trafford 004D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,16
E01006145,Trafford 004D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,94
E01006146,Trafford 004E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,481
E01006146,Trafford 004E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,663
E01006146,Trafford 004E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,12
E01006146,Trafford 004E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,17
E01006146,Trafford 004E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,7
E01006146,Trafford 004E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,477
E01006146,Trafford 004E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,50
E01006146,Trafford 004E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,10
E01006146,Trafford 004E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,77
E01006147,Trafford 012A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,562
E01006147,Trafford 012A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,750
E01006147,Trafford 012A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,9
E01006147,Trafford 012A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,30
E01006147,Trafford 012A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,3
E01006147,Trafford 012A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,16
E01006147,Trafford 012A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,1
E01006147,Trafford 012A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,8
E01006147,Trafford 012A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,63
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,540
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,918
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,10
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,34
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,24
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,79
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,11
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,12
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,70
E01006149,Trafford 012B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,645
E01006149,Trafford 012B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,764
E01006149,Trafford 012B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,6
E01006149,Trafford 012B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,39
E01006149,Trafford 012B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,4
E01006149,Trafford 012B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,24
E01006149,Trafford 012B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,5
E01006149,Trafford 012B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,15
E01006149,Trafford 012B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,75
E01006150,Trafford 012C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,702
E01006150,Trafford 012C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,1009
E01006150,Trafford 012C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,7
E01006150,Trafford 012C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,21
E01006150,Trafford 012C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,6
E01006150,Trafford 012C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,74
E01006150,Trafford 012C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,1
E01006150,Trafford 012C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,1
E01006150,Trafford 012C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,98
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,439
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,785
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,6
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,82
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,9
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,145
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,11
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,11
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,92
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,367
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,829
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,4
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,131
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,13
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,163
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,24
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,21
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,85
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,430
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,777
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,24
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,78
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,3
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,193
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,15
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,6
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,74
E01006154,Trafford 012D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,727
E01006154,Trafford 012D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,688
E01006154,Trafford 012D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,11
E01006154,Trafford 012D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,22
E01006154,Trafford 012D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,13
E01006154,Trafford 012D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,59
E01006154,Trafford 012D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,8
E01006154,Trafford 012D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,4
E01006154,Trafford 012D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,71
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,633
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,930
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,10
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,22
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,0
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,60
